inf_rate,diag_prob,i0,behaviour_change,behaviour_change_rate
0.588396983725278,0.2972854161436674,14.0,0.7004658303048987,0.001032009147091177
0.6399955480707104,0.35122637846827287,10.0,0.9050882900283175,0.05030024925795978
0.675935386814297,0.24600472880158766,13.0,0.3947897888756507,0.10131268550874656
0.6703536457066571,0.2883289989326217,12.0,0.3043694690324819,0.010010357394573184
0.6782534984559324,0.3007716776772818,12.0,0.4980643002835681,0.010202907222076112
0.6083557845405275,0.3091574367018964,18.0,0.18874832635909788,0.009962079552349587
0.6005984708982598,0.30233985269046393,17.0,0.8020633030869402,0.4989351022853797
0.6842036662107177,0.24910006799373824,14.0,0.40284030943663995,0.004962358140178927
0.7195408074720107,0.24477829298092874,13.0,0.38727822886798785,0.05034237302108812
0.7072581509759021,0.2484414155063682,16.0,0.1056321807065893,0.5043936445098893
0.6638376082012754,0.2599673327029478,13.0,0.20993818774499884,0.00993497135187301
0.6705941556947308,0.32617862892102734,9.0,0.2978857110052509,0.050647413715958045
0.6806956664773157,0.2515307551394419,15.0,0.6993987808227142,0.5054458421842299
0.711767927538682,0.2412700116681676,10.0,0.8052091912214259,0.050303244210699476
0.6890357226982511,0.23110993573520744,17.0,0.6032735285185156,0.005044717615241027
0.7296816719872451,0.261251616769112,6.0,0.0888643239630611,0.0488354816154696
0.6733686472895948,0.3102763491497186,8.0,0.40306259466934036,0.04992475866623342
0.6380898150205517,0.2862111571083603,16.0,0.2936905348462038,0.5017425499647875
0.6329664855048694,0.25071544468730445,10.0,0.2010453758538323,0.005070384924440291
0.6723846714910373,0.23967562046034485,16.0,0.10605350673279638,0.051354350086154105
0.610984078109437,0.27145359102336364,14.0,0.8000269565552982,0.005001058107449157
0.6741129568159654,0.2914950248934114,15.0,0.20289269128699902,0.09985892089544449
0.658334033461882,0.30920535954977696,13.0,0.9029379952431854,0.009766036924565449
0.6246951145955526,0.2917916387230741,15.0,0.5897606522415415,0.010021122270200737
0.6880480675931921,0.23577038681436097,14.0,0.8031855641640623,0.10013062297726226
0.6861848162665998,0.26045834788350997,16.0,0.49398629632669316,0.004962590676578719
0.704821002421957,0.2914181821191739,19.0,0.39691539025454764,0.004981885888579014
0.6890047862378398,0.23693571214169262,10.0,0.6937331347709915,0.09967779909734802
0.6802401095072743,0.24186665391908344,14.0,0.29644473401938226,0.10049612542223908
0.7023848778673865,0.24944380190509188,12.0,0.5073285819611202,0.09987877423670853
0.7073743097548785,0.24327000397291446,18.0,0.1007744412719601,0.009869792889822699
0.6618762512325859,0.2603708621765628,9.0,0.9052399342993402,0.09985933558753239
0.649538258370702,0.2627896647870034,13.0,0.09755396400873782,0.0500497511932449
0.6951769907451464,0.24459191308152525,13.0,0.902457658831351,0.04975047489148127
0.6882893783278097,0.29199508786195194,11.0,0.6015628646188748,0.04966589008671258
0.6676079106009772,0.3519269326894732,15.0,0.20150340207511455,0.05060965944198432
0.701561032587264,0.24118824765208663,9.0,0.7033652403039978,0.49765814648167167
0.6413671940896551,0.23625467132027236,12.0,0.8054120337986161,0.0009919260231847085
0.7047589022382079,0.2894896313544428,13.0,0.200432155244929,0.0993323687315776
0.6806269349010875,0.3767935556638316,13.0,0.10915118136842925,0.05059165761563805
0.6640711166240978,0.2553746259805656,16.0,0.699577419277763,0.005016264400971625
0.6644031947369166,0.31837996243840366,14.0,0.3036683697024265,0.009967425741545412
0.6177817808472648,0.2791390835672202,11.0,0.39431431605917405,0.04984156727338866
